title,text,link_url
그랜드 부다페스트 호텔,"1927년 세계대전이 한창이던 어느 날, 세계 최고의 부호 마담 D.가 의문의 살인을 당한다. 유력한 용의자로 지목된 사람은 바로 전설적인 호텔 지배인이자 그녀의 연인 ‘구스타브’! 구스타브는 누명을 벗기 위해 충실한 로비보이 ‘제로’에게 도움을 청하고, 그 사이 구스타브에게 남겨진 마담 D.의 유산을 노리던 그녀의 아들 ‘드미트리’는 무자비한 킬러를 고용해 [그랜드 부다페스트 호텔]을 찾게 되는데…",https://ko.wikipedia.org/wiki/%EA%B7%B8%EB%9E%9C%EB%93%9C_%EB%B6%80%EB%8B%A4%ED%8E%98%EC%8A%A4%ED%8A%B8_%ED%98%B8%ED%85%94
사랑도 통역이 되나요?,"일상이 무료하고 외로운 밥 해리스(빌 머레이)와 샬롯(스칼렛 요한슨)은 도쿄로 여행온 미국인이다. 영화배우인 밥은 위스키 광고 촬영차 일본을 방문했지만 일본의 낯선 문화와 의사소통의 어려움으로 소외감을 느낀다. 또한 이제 갓 결혼한 샬롯은 사진작가인 남편을 따라 일본에 왔지만, 남편에게도 안정을 얻지 못하고 외로움과 불확실한 앞날에 대해 번민한다. 같은 호텔에 머무르고 있던 밥과 샬롯은 잠을 이루지 못하고 뒤척이던 중 호텔바에서 우연히 마주친다. 두 사람은 낯선 환경에 적응하지 못하고 외로움을 느끼는 서로의 모습속에서 공통점을 발견하고 서로에게 이끌리게 된다. 이 둘은 도쿄 시내를 함께 구경하고, 얘기를 나누면서 급속도로 가까워지는데...",https://ko.wikipedia.org/wiki/%EC%82%AC%EB%9E%91%EB%8F%84_%ED%86%B5%EC%97%AD%EC%9D%B4_%EB%90%98%EB%82%98%EC%9A%94%3F
히든,"TV 문학 토론 프로그램 진행자인 조르쥬(다니엘 오떼유)와 그의 아내 안느 (줄리엣 비노쉬)는 중산층 가정의 평온한 삶을 누리며 살고있다. 어느날 그들에게 자신들의 일상사를 찍은 비디오테이프와 섬뜩한 메시지가 담긴 그림이 배달되고, 그들의 평화로운 일상에 파문이 일기 시작한다. 계속해서 배달되는 비디오테이프와 그림은 점점 더 그들의 은밀하고 사적인 생활들에 관한 내용과 결부되고 그들의 불안은 극으로 치닫는다. 범인만 찾으면 모든 것이 해결되리라 믿었던 그에게 과거의 잊혀졌던 기억들이 하나 둘씩 떠오르게 된다. 어린 시절, 숨기고 싶었던 기억은 악몽이 되어 그에게 돌아오고 조르쥬는 범인을 직접 찾아 나서게 된다. 그러나 범인을 알아낸 순간, 조르쥬는 더욱 끔찍한 진실과 마주하게 되는데....",https://ko.wikipedia.org/wiki/%ED%9E%88%EB%93%A0_(2005%EB%85%84_%EC%98%81%ED%99%94)
마스터,"제 2차 세계대전이 끝난 후, 젊은이들은 각자 자신의 길을 찾아 떠나지만 프레디 퀠 (호아킨 피닉스 분)은 여전히 방황하며 백화점의 사진기사로 살아가고 있다. 자신이 제조한 술에 의존하며 살아가고 있는 프레디는 술에 취해 유람선의 한 파티장에서 난동을 부리게 되고 다음날 그 자리에 있었던 랭케스터(필립 세이모어 호프만분)를 만나게 된다. 몇 마디 나누지 않았음에도 서로에게 이끌리게 된 두 남자. 프레디는 인간의 심리를 연구하는 ‘코즈’ 연합회를 이끌고 있는 마스터, 랭케스터의 실험대상이자, 조력자이자, 친구로서 그의 가족들과 함께 머물게 된다. 하지만 프레디는 진정한 마스터라 믿었던 랭케스터 역시 자신과 다르지 않은 불완전한 인간임을 깨닫고, 랭케스터 역시 가족들로부터 프레디를 멀리하라는 경고를 받게 된다. 두 남자 사이에 균열은 점점 커져가고 아슬아슬한 관계는 점점 파국에 치닫는데..",https://ko.wikipedia.org/wiki/%EB%A7%88%EC%8A%A4%ED%84%B0_(2012%EB%85%84_%EC%98%81%ED%99%94)
메멘토,"아내가 살해당한 후, 10분밖에 기억 못하는 단기기억상실증에 걸린 남자가 사진, 메모, 문신으로 남긴 기록을 따라 범인을 쫓는 기억 추적 스릴러",https://ko.wikipedia.org/wiki/%EB%A9%94%EB%A9%98%ED%86%A0_(%EC%98%81%ED%99%94)
25시,"고등학교때부터 대마초를 팔던 몬티. 소방수였던 아버지처럼 되고 싶었지만, 첫 단추를 잘 못 끼운 몬티에게는 현재 마약 밀매범이라는 불명예스러운 딱지만 남아 있다. 집안에 숨긴 마약이 발각되어 검거된 몬티는 보석으로 풀어준 아버지 덕분에 일주일간의 자유를 가지게 된다. 7년의 수감생활에 대한 두려움, 그 후에 전과자로서 살아가야 할 길이 지금부터 걱정인 그에게 세상은 절망뿐이다. 게다가 자신의 범행 사실을 경찰에 알린 사람이 연인이자 동거하고 있는 내추럴일 것이라는 소문에도 시달리는 몬티. 시간은 점점 그를 죄어오고 몬티는 수감전날 절친한 친구 제이콥과 프랭크, 내추럴과 이별파티를 열고, 사회에서의 마지막 밤을 지낸다. 다가오는 시간을 애써 무시하려는 몬티에게 주변의 모든 것은 그에게 앞으로 펼쳐질 삭막하고 가망 없는 미래에 대한 불안과 분노를 가중시키고, 이것을 눈치챈 몬티의 아버지는 충격적인 제안을 하는데.",https://ko.wikipedia.org/wiki/25%EC%8B%9C_(2002%EB%85%84_%EC%98%81%ED%99%94)
소셜 네트워크,"2004년 첫 투자금 단돈 1천 달러 서비스 오픈 첫날 가입자수 650명 하버드대 학생들의 소규모 커뮤니티 코딩밖에 모르는 너드(Nerd) 마크 주커버그 VS 2021년 기업가치 1조 달러 돌파 전 세계 가입자수 약 28억 명 미국을 이끄는 최고의 5대 빅테크 기업 세계 10대 자산가 마크 주커버그 “페이스북”의 첫 시작, 그에 대한 모든 것.",https://ko.wikipedia.org/wiki/%EC%86%8C%EC%85%9C_%EB%84%A4%ED%8A%B8%EC%9B%8C%ED%81%AC_(%EC%98%81%ED%99%94)
그녀에게,"사랑을 말해요 | 알리샤와 베니뇨 남자간호사 베니뇨는 발레 학원에서 춤추고 있는 알리샤를 보고, 그녀의 아름다운 모습에 사랑에 빠진다. 갑작스러운 교통사고로 알리샤가 코마 상태에 빠지게 되자, 베니뇨는 헌신적인 사랑으로 그녀 곁을 지킨다. 대화하고 싶어요 | 리디아와 마르코 여행지 기자 마르코는 투우사 리디아를 인터뷰하기 위해 그녀를 찾아간다. 사랑의 상처를 지닌 마르코와 리디아는 서로에게 빠져들며 연인으로 발전하지만, 리디아가 투우 경기 도중 사고로 정신을 잃는다. 그녀 없인 살 수 없어요 | 베니뇨와 마르코 병원에서 만난 두 남자, 베니뇨와 마르코는 코마 상태에 빠진 그녀들을 보살피며 친구가 된다. 알리샤와 소통한다고 느끼며 끊임없이 말을 건네는 베니뇨와 달리, 마르코는 이제 리디아의 사랑을 느낄 수 없다는 사실에 절망한다. 결국 리디아를 떠난 마르코는 그녀의 사망 소식과 함께 베니뇨가 감옥에 수감된 소식을 전해 듣는데... 12월 31일, 올해 마지막 멜로를 만나다!",https://ko.wikipedia.org/wiki/%EA%B7%B8%EB%85%80%EC%97%90%EA%B2%8C_(2002%EB%85%84_%EC%98%81%ED%99%94)
월-E,"텅 빈 지구에 홀로 남아 수백 년이란 시간을 외롭게 일만 하며 보내던 월-E (WALL-E: Waste Allocation Load Lifter Earth-Class, 지구 폐기물 수거-처리용 로봇). 그런 그가 매력적인 탐사 로봇 ‘이브’와 마주친 순간, 잡동사니 수집만이 낙이던 인생에도 소중한 목표가 생긴다. 이브는 지구의 미래를 결정할 열쇠가 우연히 월-E의 손에 들어간 사실을 알게 되고, 고향별로 돌아갈 날만 애타게 기다리는 인간들에게 이를 보고하기 위해 서둘러 우주로 향한다. 한편 월-E는 이브를 뒤쫓아 은하를 가로지르며, 스크린 사상 가장 짜릿한 상상이 넘치는 어드벤처를 선사한다. 이제껏 꿈에서도 볼 수 없었던 미래 세계를 배경으로 우주에서 펼쳐지는 월-E의 환상적인 모험! 애완용 바퀴벌레, 용맹스럽지만 어딘가 나사가 빠진 듯한 사회 부적응 로봇 군단 등 일련의 유쾌한 캐릭터들이 여기에 동참한다.",https://ko.wikipedia.org/wiki/%EC%9B%94-E
올드보이,"술 좋아하고 떠들기 좋아하는 오.대.수. 본인의 이름풀이를 '오늘만 대충 수습하며 살자'라고 이죽거리는 이 남자는 아내와 어린 딸아이를 가진 지극히 평범한 샐러리맨이다. 어느 날, 술이 거나하게 취해 집에 돌아가는 길에 존재를 알 수 없는 누군가에게 납치, 사설 감금방에 갇히게 되는데. 언뜻 보면 싸구려 호텔방을 연상케 하는 감금방. 중국집 군만두만을 먹으며 8평이라는 제한된 공간에서 그가 할 수 있는 일이라곤, 텔레비전 보는 게 전부. 그렇게 1년이 지났을 무렵, 뉴스를 통해 나오는 아내의 살해소식. 게다가 아내의 살인범으로 자신이 지목되고 있음을 알게 된 오대수는 자살을 감행하지만 죽는 것조차 그에겐 용납 되지 않는다. 오대수는 복수를 위해 체력단련을 비롯, 자신을 가둘만한 사람들, 사건들을 모조리 기억 속에서 꺼내 '악행의 자서전'을 기록한다. 한편, 탈출을 위해 감금방 한쪽 구석을 쇠젓가락으로 파기도 하는데.. 감금 15년을 맞이하는 해, 마침내 사람 몸 하나 빠져나갈 만큼의 탈출구가 생겼을 때, 어이없게도 15년 전 납치됐던 바로 그 장소로 풀려나 있는 자신을 발견하게 된다. 우연히 들른 일식집에서 갑자기 정신을 잃어버린 오대수는 보조 요리사 미도 집으로 가게 되고, 미도는 오대수에게 연민에서 시작한 사랑의 감정을 키워나가게 된다. 한편 감금방에서 먹던 군만두에서 나온 '청룡'이란 전표 하나로 찾아낸 7.5층 감금방의 정체를 찾아내고... 마침내, 첫 대면을 하는 날 복수심으로 들끓는 대수에게 우진은 너무나 냉정하게 게임을 제안한다. 자신이 가둔 이유를 5일 안에 밝혀내면 스스로 죽어주겠다는 것. 대수는 이 지독한 비밀을 풀기 위해, 사랑하는 연인, 미도를 잃지 않기 위해 5일간의 긴박한 수수께끼를 풀어나가야 한다. 도대체 이우진은 누구이며? 이우진이 오대수를 15년 동안이나 감금한 이유는 뭘까? 밝혀진 비밀 앞에 두 남자의 운명은 과연 어떻게 되는 것일까?",https://ko.wikipedia.org/wiki/%EC%98%AC%EB%93%9C%EB%B3%B4%EC%9D%B4
마가렛,"2011년 공개된 미국의 드라마 영화이다. 케네스 로너건의 두 번째 장편 영화 연출작으로 그가 직접 각본을 썼다. 애나 패퀸, 맷 데이먼, 마크 러펄로, J. 스미스캐머런, 키런 컬킨, 올리비아 설비, 로즈메리 디윗이 출연한다.",https://ko.wikipedia.org/wiki/%EB%A7%88%EA%B0%80%EB%A0%9B_(2011%EB%85%84_%EC%98%81%ED%99%94)
타인의 삶,"1984년, 동독. 비밀경찰(슈타지)의 감시로부터 자신도 모르게 철저히 조사 당했던 동독의 국민들. 보이지 않는 정보국 요원의 삶. 10만 명의 비밀경찰과 20만 명이 넘는 스파이. 그들의 목표는 단 하나… “모든 것을 알아야 한다” 베를린 장벽이 무너지기 5년 전, 나라와 자신의 신념을 맹목적으로 고수하던 냉혈인간 - 비밀경찰 비즐러는 동독 최고의 극작가 드라이만과 그의 애인이자 인기 여배우 크리스타를 감시하는 중대 임무를 맡는다. 그러나 시간이 지날수록 드라이만을 체포할 만한 단서는 찾을 수 없다. 비즐러는 오히려 드라이만과 크리스타의 삶으로 인해 감동받고 사랑을 느끼며 이전의 삶과는 달리 인간적인 모습으로 변화하기 시작하는데..",https://ko.wikipedia.org/wiki/%ED%83%80%EC%9D%B8%EC%9D%98_%EC%82%B6
다크 나이트,"정의로운 지방 검사 ‘하비 덴트’, ‘짐 고든’ 반장과 함께 범죄 소탕 작전을 펼치며 범죄와 부패로 들끓는 고담시를 지켜나가는 ‘배트맨’ 그러던 어느 날, 살아남기 위해 발버둥치던 범죄 조직은 배트맨을 제거하기 위해 광기어린 악당 ‘조커’를 끌어들이고 정체를 알 수 없는 조커의 등장에 고담시 전체가 깊은 혼돈 속으로 빠져든다. 급기야 배트맨을 향한 강한 집착을 드러낸 조커는 그가 시민들 앞에 정체를 밝힐 때까지 매일 새로운 사람들을 죽이겠다 선포하고 배트맨은 사상 최악의 악당 조커를 막기 위해 자신의 모든 것을 내던진 마지막 대결을 준비한다.",https://ko.wikipedia.org/wiki/%EB%8B%A4%ED%81%AC_%EB%82%98%EC%9D%B4%ED%8A%B8
사울의 아들,"시체 처리반으로 일하던 남자 앞에 오늘, 아들의 주검이 도착했다… 나치의 만행이 극에 달했던 1944년, 아우슈비츠 수용소에는 시체들을 처리하기 위한 비밀 작업반이 있었다. ‘존더코만도’라 불리던 이들은 X자 표시가 된 작업복을 입고 아무 것도 묻지 않고 오직 시키는 대로 주어진 임무를 수행한다. 그러던 어느 날, ‘존더코만도’ 소속이었던 남자 ‘사울’의 앞에 어린 아들의 주검이 도착한다. 처리해야 할 시체더미들 사이에서 아들을 빼낸 ‘사울’은 랍비를 찾아 제대로 된 장례를 치러주기로 결심하는데…",https://ko.wikipedia.org/wiki/%EC%82%AC%EC%9A%B8%EC%9D%98_%EC%95%84%EB%93%A4
와호장룡,여자 협객 유수련(양쯔총 분)이 강호로 돌아와 또 다른 협객 맹사소(전쯔단 분)의 도움으로 청명보검을 지킨다는 내용,https://ko.wikipedia.org/wiki/%EC%99%80%ED%98%B8%EC%9E%A5%EB%A3%A1
팀북투,"팀북투(Timbuktu) 또는 통북투는 말리의 통북투 주에 있는 도시이다. 팀북투는 상코레 대학과 마드라사스라고 불리는 이슬람 학교 등 15세기와 16세기에 걸쳐 번성했던 아프리카의 이슬람 문화를 대표하는 유적들이 많이 남아 있는 도시이다. 징가레이버, 상코레, 시디 야햐 등의 3대 모스크는 팀북투의 옛 영화를 떠올리게 해 주는 유적들이다. 복구 노력이 계속되고 있으나, 이러한 유적들은 지속적인 파괴의 위험에 직면해 있다. (팀북투의 건축물들은 기본적으로 진흙으로 지어져 있다.)
팀북투에는 송가이, 투아렉, 풀라니, 만데인을 비롯한 다양한 민족들이 산다. 니제르 강에서 북쪽으로 약 15km 정도 떨어져 있다. 또한 동서남북방향으로 사하라 사막의 교통지역으로서 역사적으로 중요한 위치를 차지했다.
유명한 이슬람 사원인 징가레베르 사원, 상코레 사원, 시디 야히아 사원 등이 있다.
13세기말 말리 제국의 술탄이 거대한 이슬람 사원과 왕궁 등을 건축하면서 번성하기 시작하였다. 14~15세기 경에 이슬람 고등 교육기관인 마드라사, 1327년 코란 상코레 대학과 같은 교육기관들이 들어서며 서아프리카 최대의 종교, 학술, 문화의 중심지가 되었다. 상코레 대학의 재학생은 약 2500명이었다. 이슬람 교리와 논리학, 천문학, 의학, 법학 등 다양한 학문을 배우기 위해 머문 학생들의 수가 2만명이 넘었다고 한다. 이러한 이유로 많은 고서가 남아있다.
이후 1828년 프랑스인 르네 카이에의 소개로 세상에 알려졌다.
엘헤나, 칼리디, 알고두르 징가레예 사원은 파괴되었지만, 다행히 징가레베르, 상코레, 시디 야히아 사원등 중요한 유적이 남아있어 통북투가 한때 웅장했다는 것을 보여주고 있다.
1988년 유네스코 세계 유산으로 등재되었다.",https://ko.wikipedia.org/wiki/%ED%8C%80%EB%B6%81%ED%88%AC
엉클 분미,"극심한 신장 질환을 앓고 있는 엉클 분미는 자신의 마지막 나날들을 시골에서 사랑하는 사람들과 함께 보내기로 한다. 불현듯 죽은 아내의 유령이 분미를 돌보기 위해 나타나고, 오래 전에 실종된 아들이 사람이 아닌 모습으로 집에 돌아온다. 자신이 앓는 병의 이유에 대해 생각하던 분미는 가족들과 함께 정글을 지나 언덕 위의 신비로운 동굴(분미가 처음 생을 시작했던 곳)로 향해 여정을 떠난다.",https://ko.wikipedia.org/wiki/%EC%97%89%ED%81%B4_%EB%B6%84%EB%AF%B8
시티 오브 갓,"가난과 폭력으로 찌든 브라질 최대 빈민가. 어느 때부턴가 사람들은 이곳을 ‘신의 도시’라 부르기 시작했다. 희망이 보이지 않는 이곳에서 태어난 세 친구 로키, 리틀 제, 베니는 마약거래와 범죄에 무방비로 노출된 채 어린 시절을 보내왔다. 이런 환경에서 이들이 꿈꿀 수 있는 유일한 미래는 갱단의 우두머리가 되어 도시를 장악하는 것. 국 리틀 제와 베니는 그 꿈을 이루기 위해 총을 들고들과 다른 길을 선택한 로킷은 신문기자의 꿈을 키우게 되는데...",https://ko.wikipedia.org/wiki/%EC%8B%9C%ED%8B%B0_%EC%98%A4%EB%B8%8C_%EA%B0%93_(2002%EB%85%84_%EC%98%81%ED%99%94)
뉴 월드,"뉴 월드는 2005년 공개된 미국 영화이다. 테런스 맬릭이 감독했고 각본을 썼다. 콜린 패럴, 코리안카 킬처, 크리스토퍼 플러머, 크리스천 베일 등이 출연했다. 포카혼타스와 존 스미스 선장의 이야기를 다룬 역사물이다.",https://ko.wikipedia.org/wiki/%EB%89%B4_%EC%9B%94%EB%93%9C_(2005%EB%85%84_%EC%98%81%ED%99%94)
브로크백 마운틴,"눈부신 만년설로 뒤덮인 8월의 브로크백 마운틴 양떼 방목장에서 여름 한 철 함께 일하게 된 두 청년 '에니스(히스레저)'와 '잭(제이크 질렌할)'은 오랜 친구처럼 서로에게 마음을 터놓는 사이가 된다 그들의 우정은 친구 이상으로 발전하지만 두 사람은 낯선 감정의 실체가 무엇인지도 알지 못한 채 다시 만날 기약도 없는 각자의 삶으로 돌아간다 우연히 4년 만에 다시 만난 '에니스'와 '잭' 서로의 마음을 확인한 두 사람은 일년에 한 두 번씩 브로크백에서 만나 함께 지내기로 하는데... 20년간 짧은 만남과 긴 그리움을 반복한 그들의 슬프고도 아름다운 이야기 전세계가 그리워한 러브 스토리가 다시, 여기에서 시작된다",https://ko.wikipedia.org/wiki/%EB%B8%8C%EB%A1%9C%ED%81%AC%EB%B0%B1_%EB%A7%88%EC%9A%B4%ED%8B%B4
인사이드 아웃,"모든 사람의 머릿속에 존재하는 감정 컨트롤 본부 그곳에서 불철주야 열심히 일하는 기쁨, 슬픔, 버럭, 까칠, 소심 다섯 감정들. 이사 후 새로운 환경에 적응해야 하는 ‘라일리’를 위해 그 어느 때 보다 바쁘게 감정의 신호를 보내지만 우연한 실수로 ‘기쁨’과 ‘슬픔’이 본부를 이탈하게 되자 '라일리’의 마음 속에 큰 변화가 찾아온다. '라일리'가 예전의 모습을 되찾기 위해서는 ‘기쁨’과 ‘슬픔’이 본부로 돌아가야만 한다! 그러나 엄청난 기억들이 저장되어 있는 머릿속 세계에서 본부까지 가는 길은 험난하기만 한데… 과연, ‘라일리’는 다시 행복해질 수 있을까? 지금 당신의 머릿속에서 벌어지는 놀라운 일! 하루에도 몇번씩 변하는 감정의 비밀이 밝혀진다!",https://ko.wikipedia.org/wiki/%EC%9D%B8%EC%82%AC%EC%9D%B4%EB%93%9C_%EC%95%84%EC%9B%83_(2015%EB%85%84_%EC%98%81%ED%99%94)
아무르,"2012년 프랑스어 드라마 영화이다. 미하엘 하네케가 감독과 각본을 맡았으며 장루이 트랭티냥과 에마뉘엘 리바, 이자벨 위페르가 출연했다. 영화의 주인공은 다른 나라에 살고있는 딸을 둔 정년 퇴임한 음악 교사 노부부인 안과 조르주로, 부인인 안이 신체 한 부분에 장애를 갖게된다. 영화는 오스트리아와 프랑스, 독일의 영화사가 합작하여 제작되었다.
영화는 2012년 칸 영화제에 초청되었으며 황금종려상을 수상했다. 또 제85회 아카데미상 외국어영화상을 수상했다.",https://ko.wikipedia.org/wiki/%EC%95%84%EB%AC%B4%EB%A5%B4_(%EC%98%81%ED%99%94)
멜랑콜리아,유능한 광고 카피라이터인 저스틴(커스틴 던스트)은 마이클(알렉산더 스카스가드)과 결혼식을 올리지만 고질적인 우울증으로 인해 이상 행동을 보이며 결국 결혼을 망치고 만다. 상태가 심해진 저스틴은 언니인 클레어(샤를로뜨 갱스부르)의 집에서 함께 살게 되고 클레어는 그런 저스틴을 극진히 보살핀다. 한편 ‘멜랑콜리아’라는 이름의 거대한 행성이 지구를 향해 날아오고 클레어는 종말에 대한 두려움을 느끼지만 과학자의 말을 맹신하는 남편 존(키퍼 서덜랜드)으로 인해 내색은 하지 못한다. 날이 갈수록 더 이상 행동을 보이는 저스틴과 최악의 사태를 대비하는 클레어. 다행히 과학자들의 말대로 멜랑콜리아는 지구를 지나쳐 다시 멀어지는데….,https://ko.wikipedia.org/wiki/%EB%A9%9C%EB%9E%91%EC%BD%9C%EB%A6%AC%EC%95%84_(2011%EB%85%84_%EC%98%81%ED%99%94)
노예 12년,"1840년대 미국에서는 노예 수입이 금지되자 흑인 납치 사건이 만연하게 된다. 미국 내 자유주(州)의 흑인을 납치해 노예주(州)로 팔아 넘기는 것. 음악가 '솔로몬 노섭', 노예 '플랫'! 두 인생을 산 한 남자의 거짓말 같은 실화! 1841년 뉴욕. 아내 그리고 두 명의 아이와 함께 자유로운 삶을 누리던 음악가 솔로몬 노섭(치웨텔 에지오포)은 어느 날 갑자기 납치되어 노예로 팔려간다. 그가 도착한 곳은 노예주 중에서도 악명 높은 루이지애나. 신분을 증명할 방법이 없는 그에게 노예 신분과 ‘플랫’이라는 새 이름이 주어지고, 12년의 시간 동안 두 명의 주인 윌리엄 포드(베네딕트 컴버배치), 에드윈 엡스(마이클 패스벤더)를 만나게 되는데… 단 한 순간도 희망을 놓지 않았던 12년 간의 기록이 펼쳐진다!",https://ko.wikipedia.org/wiki/%EB%85%B8%EC%98%88_12%EB%85%84
"가장 따뜻한 색, 블루","여느 소녀들과 다를 바 없는 평범한 고등학생 ‘아델’(아델 엑사르코풀로스 분)은 빈칸들로 점철된 미래의 답을 찾고 있는 문학소녀이다. 피에르 드 마리보의 소설 <마리안의 일생>을 이해하고자 노력하고 있는 ‘아델’ 앞에 어느 날 파란 머리의 대학생 ‘엠마’(레아 세이두 분)가 나타난다. 단지 횡단보도에서 우연히 스치며 지나친 인연이지만 그날 이후 ‘아델’과 ‘엠마’는 서로를 기억하게 된다. 미지의 사랑을 꿈꾸는 ‘아델’, 현실의 사랑을 이끄는 ‘엠마’ 누가 먼저랄 것도 없이 ‘아델’과 ‘엠마’는 서로에게 이끌린다. 미술을 전공한 ‘엠마’는 본능적으로 자신의 캔버스 안으로 ‘아델’을 초대한다. ‘아델’은 자신과 전혀 다른 삶을 살아온 ‘엠마’로 인해 이전에는 몰랐던 뜨거운 감정을 느끼게 되고, 평온하기만 했던 ‘아델’의 삶은 뒤흔들리기 시작한다.","https://ko.wikipedia.org/wiki/%EA%B0%80%EC%9E%A5_%EB%94%B0%EB%9C%BB%ED%95%9C_%EC%83%89,_%EB%B8%94%EB%A3%A8"
사랑을 카피하다,"영국인 작가 제임스 밀러는 새로 펴낸 ‘기막힌 복제품’이란 책의 강연차 들른 이탈리아 투스카니에서 그녀와 만나게 된다. 아름답고 예민한 그녀는 홀로 아이를 키우며 골동품 가게를 운영하는 프랑스 여성으로 제임스의 책 ‘기막힌 복제품’의 팬이다. 그의 책에 매료된 그녀는 하루 동안 투스카니의 시골지역을 소개해 주겠다고 자청하고, 함께 하면서 서로에 대해 알아가게 될 때쯤 두 사람은 ‘진짜 부부’인 척하는 장난스러운 역할극을 시작한다. 가벼운 마음으로 시작한 그들의 역할극은 점점 진지해지고, 진실과 거짓이 모호한 감정의 소용돌이 속으로 휘말리기 시작하는데… 진실과 거짓의 경계를 허무는 신비한 로맨스가 시작된다.",https://ko.wikipedia.org/wiki/%EC%82%AC%EB%9E%91%EC%9D%84_%EC%B9%B4%ED%94%BC%ED%95%98%EB%8B%A4
리바이어던,인간의 야망과 탐욕으로 사라져가는 고래의 이야기를 담은 영화,https://ko.wikipedia.org/wiki/%EB%A6%AC%EB%B0%94%EC%9D%B4%EC%96%B4%EB%8D%98_(%EC%98%81%ED%99%94)
브루클린,"낯선 뉴욕 브루클린에서 새로운 시작을 준비하는 에일리스(시얼샤 로넌). 낮에는 고급 백화점에서 일하고, 밤에는 야간 대학에서 공부하며 브루클린에 적응하려고 노력하고 있지만 아일랜드에 있는 가족에 대한 그리움으로 지독한 향수병에 시달린다. 한편, 공동 생활을 하는 아일랜드 커뮤니티 여성들의 도움과 격려로 차츰 안정을 찾아가던 에일리스는 이탈리아계 청년 토니(에모리 코헨)와의 운명적인 만남을 계기로 점차 독립적이고 세련된 뉴요커로 변해간다. 하지만 그런 그녀에게 갑작스럽게 날아온 언니의 부고. 급히 고향으로 날아간 에일리스는 그곳에서 또 다른 매력을 가진 짐(돔놀 글리슨)과의 만남으로 흔들리게 되는데…",https://ko.wikipedia.org/wiki/%EB%B8%8C%EB%A3%A8%ED%81%B4%EB%A6%B0_(%EC%98%81%ED%99%94)
언어와의 작별,"실험적이고 난해한 영화세계로 유명한 장 뤽 고다르가 내놓은 신작 3D의 내용을 설명하기란 참으로 난감하다. 관객들 각자가 퍼즐을 맞춰가듯 봐야 할 이 작품을 파편적으로나마 소개하자면 다음과 같을 것이다. 유부녀와 독신 남자가 만나 사랑하는 동안 개 한 마리가 여기저기 돌아다닌다. 여자의 가정은 풍비박산이 된다. 계절이 바뀐 후 이별했던 남녀는 재회하고 개는 그들과 함께 있다. 또 다른 영화가 시작되고, 이제부턴 인간의 존재보다 메타포들이 스크린을 지배한다. 개는 짖고 아기는 울음을 터뜨린다. 이 영화를 칸에서 3D 용 안경을 쓰고 본 많은 이들이 눈의 고통을 호소한 바 있다. 간혹 초점이 맞지 않는 듯 흔들리는 이미지들이 야기하는 두통을 함께 나누면서 혹시 이런 상황이 감독에 의해 의도된 것이 아닐까, 생각했던 것도 같다. 그러나 누가 이 거장에게 반기를 들 수 있을까? 세계 영화사에 이미 한 획을 그은 고다르는 신작을 내놓았다는 사실만으로도 존경 받을 만하다. (이수원) [제19회 부산국제영화제]",https://ko.wikipedia.org/w/index.php?title=%EC%96%B8%EC%96%B4%EC%99%80%EC%9D%98_%EC%9E%91%EB%B3%84&action=edit&redlink=1
자객 섭은낭,"고위관료의 딸로 태어났지만, 정혼자였던 전계안과의 이별 후 부패한 관리를 살해하는 암살자로 키워진 섭은낭. 어느 날, 스승으로 부터 위박 지역의 절도사이자 자신이 과거 사랑했던 전계안을 암살하라는 명을 받는다. 자객의 정도와 사랑, 일생일대의 선택 기로 앞에서 은낭은 흔들리게 되는데...",https://ko.wikipedia.org/wiki/%EC%9E%90%EA%B0%9D_%EC%84%AD%EC%9D%80%EB%82%AD
인셉션,"타인의 꿈에 들어가 생각을 훔치는 특수 보안요원 코브. 그를 이용해 라이벌 기업의 정보를 빼내고자 하는 사이토는 코브에게 생각을 훔치는 것이 아닌, 생각을 심는 ‘인셉션’ 작전을 제안한다. 성공 조건으로 국제적인 수배자가 되어있는 코브의 신분을 바꿔주겠다는 거부할 수 없는 제안을 하고, 사랑하는 아이들에게 돌아가기 위해 그 제안을 받아들인다. 최강의 팀을 구성, 표적인 피셔에게 접근해서 ‘인셉션’ 작전을 실행하지만 예기치 못한 사건들과 마주하게 되는데… 꿈 VS 현실 시간, 규칙, 타이밍 모든 것이 완벽해야만 하는, 단 한 번도 성공한 적 없는 ‘인셉션’ 작전이 시작된다!",https://ko.wikipedia.org/wiki/%EC%9D%B8%EC%85%89%EC%85%98
